"","i","j","S","OS","WN","ST"
"27","network_3","network_5",0.32967032967033,0.4,0.0895522388059701,-0.31044776119403
"28","network_3","network_6",0.32967032967033,0.461538461538462,0.106194690265487,-0.355343771272975
"29","network_3","network_7",0.282828282828283,0.416666666666667,0.078125,-0.338541666666667
"30","network_3","network_8",0.300884955752212,0.4375,0.0927152317880795,-0.344784768211921
"31","network_3","network_9",0.25531914893617,0.363636363636364,0.062992125984252,-0.300644237652112
"32","network_3","network_10",0.238532110091743,0.5,0.0662251655629139,-0.433774834437086
"33","network_3","network_11",0.222222222222222,0.666666666666667,0.0819672131147541,-0.584699453551913
"34","network_3","network_12",0.346938775510204,0.424242424242424,0.103703703703704,-0.320538720538721
"35","network_3","network_13",0.183908045977011,0.285714285714286,0.018348623853211,-0.267365661861075
"36","network_3","network_14",0.21505376344086,0.25,0.0178571428571429,-0.232142857142857
"37","network_4","network_5",0.263736263736264,0.476190476190476,0.0735294117647059,-0.40266106442577
"38","network_4","network_6",0.263736263736264,0.470588235294118,0.0695652173913043,-0.401023017902813
"39","network_4","network_7",0.282828282828283,0.5,0.0769230769230769,-0.423076923076923
"40","network_4","network_8",0.283185840707965,0.416666666666667,0.065359477124183,-0.351307189542484
"41","network_4","network_9",0.212765957446809,0.470588235294118,0.062015503875969,-0.408572731418149
"42","network_4","network_10",0.201834862385321,0.666666666666667,0.065359477124183,-0.601307189542484
"43","network_4","network_11",0.177777777777778,0.545454545454545,0.0483870967741935,-0.497067448680352
"44","network_4","network_12",0.26530612244898,0.6,0.0875912408759124,-0.512408759124088
"45","network_4","network_13",0.137931034482759,0.666666666666667,0.018018018018018,-0.648648648648649
"46","network_4","network_14",0.193548387096774,0.285714285714286,0.0175438596491228,-0.268170426065163
"47","network_5","network_6",0.622222222222222,0.608695652173913,0.408759124087591,-0.199936528086322
"48","network_5","network_7",0.469387755102041,0.382978723404255,0.118421052631579,-0.264557670772676
"49","network_5","network_8",0.428571428571429,0.472727272727273,0.148571428571429,-0.324155844155844
"50","network_5","network_9",0.365591397849462,0.5,0.158940397350993,-0.341059602649007
"51","network_5","network_10",0.425925925925926,0.458333333333333,0.125714285714286,-0.332619047619048
"52","network_5","network_11",0.314606741573034,0.32258064516129,0.0684931506849315,-0.254087494476359
"53","network_5","network_12",0.43298969072165,0.444444444444444,0.150943396226415,-0.293501048218029
"54","network_5","network_13",0.325581395348837,0.777777777777778,0.105263157894737,-0.672514619883041
"55","network_5","network_14",0.282608695652174,0.6,0.0882352941176471,-0.511764705882353
"56","network_6","network_7",0.448979591836735,0.540540540540541,0.152671755725191,-0.38786878481535
"57","network_6","network_8",0.410714285714286,0.48780487804878,0.12987012987013,-0.357934748178651
"58","network_6","network_9",0.387096774193548,0.564102564102564,0.169230769230769,-0.394871794871795
"59","network_6","network_10",0.388888888888889,0.666666666666667,0.155844155844156,-0.510822510822511
"60","network_6","network_11",0.337078651685393,0.518518518518518,0.112,-0.406518518518519
"61","network_6","network_12",0.43298969072165,0.521739130434783,0.173913043478261,-0.347826086956522
"62","network_6","network_13",0.302325581395349,0.666666666666667,0.0892857142857143,-0.577380952380952
"63","network_6","network_14",0.260869565217391,0.769230769230769,0.0869565217391304,-0.682274247491639
"64","network_7","network_8",0.6,0.540540540540541,0.355029585798817,-0.185510954741724
"65","network_7","network_9",0.376237623762376,0.56,0.193103448275862,-0.366896551724138
"66","network_7","network_10",0.413793103448276,0.607142857142857,0.201183431952663,-0.405959425190194
"67","network_7","network_11",0.371134020618557,0.476190476190476,0.142857142857143,-0.333333333333333
"68","network_7","network_12",0.457142857142857,0.488888888888889,0.143790849673203,-0.345098039215686
"69","network_7","network_13",0.276595744680851,0.666666666666667,0.125984251968504,-0.540682414698163
"70","network_7","network_14",0.3,0.551724137931034,0.123076923076923,-0.428647214854111
"71","network_8","network_9",0.417391304347826,0.450704225352113,0.19047619047619,-0.260228034875922
"72","network_8","network_10",0.446153846153846,0.426666666666667,0.166666666666667,-0.26
"73","network_8","network_11",0.324324324324324,0.5,0.134969325153374,-0.365030674846626
"74","network_8","network_12",0.420168067226891,0.419354838709677,0.147727272727273,-0.271627565982405
"75","network_8","network_13",0.240740740740741,0.615384615384615,0.106666666666667,-0.508717948717949
"76","network_8","network_14",0.298245614035088,0.516129032258065,0.104575163398693,-0.411553868859372
"77","network_9","network_10",0.594594594594595,0.673267326732673,0.404761904761905,-0.268505421970769
"78","network_9","network_11",0.391304347826087,0.577777777777778,0.18705035971223,-0.390727418065548
"79","network_9","network_12",0.38,0.538461538461538,0.184210526315789,-0.354251012145749
"80","network_9","network_13",0.359550561797753,0.606060606060606,0.158730158730159,-0.447330447330447
"81","network_9","network_14",0.4,0.6,0.186046511627907,-0.413953488372093
"82","network_10","network_11",0.336448598130841,0.511627906976744,0.134969325153374,-0.37665858182337
"83","network_10","network_12",0.434782608695652,0.354838709677419,0.125,-0.229838709677419
"84","network_10","network_13",0.346153846153846,0.476190476190476,0.133333333333333,-0.342857142857143
"85","network_10","network_14",0.436363636363636,0.52,0.169934640522876,-0.350065359477124
"86","network_11","network_12",0.604166666666667,0.626262626262626,0.421768707482993,-0.204493918779633
"87","network_11","network_13",0.376470588235294,0.424242424242424,0.115702479338843,-0.308539944903581
"88","network_11","network_14",0.373626373626374,0.540540540540541,0.161290322580645,-0.379250217959895
"89","network_12","network_13",0.43010752688172,0.558139534883721,0.17910447761194,-0.379035057271781
"90","network_12","network_14",0.363636363636364,0.619047619047619,0.18978102189781,-0.429266597149809
"91","network_13","network_14",0.522727272727273,0.73015873015873,0.414414414414414,-0.315744315744316
