"","i","j","S","OS","WN","ST"
"39","network_4","network_7",0.715750615258409,0.450549450549451,0.921893775534727,0.471344324985277
"40","network_4","network_8",0.706683971447112,0.555555555555556,0.930098684210526,0.374543128654971
"41","network_4","network_9",0.78713768115942,0.433333333333333,0.937134502923977,0.503801169590643
"42","network_4","network_10",0.793133195307108,0.25,0.930098684210526,0.680098684210526
"43","network_4","network_11",0.822134387351779,0.45,0.951296150824823,0.501296150824823
"44","network_4","network_12",0.733695652173913,0.393939393939394,0.909868421052632,0.515929027113238
"45","network_4","network_13",0.861611876988335,0.25,0.981968810916179,0.731968810916179
"46","network_4","network_14",0.806429232192414,0.416666666666667,0.982456140350877,0.565789473684211
"47","network_5","network_6",0.377777777777778,0.380769230769231,0.581405499781755,0.200636269012524
"48","network_5","network_7",0.527463312368973,0.559375,0.881394139067106,0.322019139067106
"49","network_5","network_8",0.554228855721393,0.499299719887955,0.850013185654008,0.350713465766053
"50","network_5","network_9",0.634027777777778,0.496503496503496,0.840717299578059,0.344213803074563
"51","network_5","network_10",0.561904761904762,0.466666666666667,0.873088080168776,0.40642141350211
"52","network_5","network_11",0.685353535353535,0.647727272727273,0.931040997543926,0.283313724816653
"53","network_5","network_12",0.56474358974359,0.553103448275862,0.849050632911392,0.29594718463553
"54","network_5","network_13",0.673712737127371,0.2125,0.890881387716831,0.678381387716831
"55","network_5","network_14",0.71725768321513,0.285714285714286,0.909393737508328,0.623679451794042
"56","network_6","network_7",0.548008385744235,0.425465838509317,0.845299952763344,0.419834114254028
"57","network_6","network_8",0.572802653399668,0.504830917874396,0.861709770114943,0.356878852240546
"58","network_6","network_9",0.6125,0.435526315789474,0.828783524904215,0.393257209114741
"59","network_6","network_10",0.6,0.277591973244147,0.834051724137931,0.556459750893784
"60","network_6","network_11",0.662878787878788,0.444117647058824,0.887416366443644,0.44329871938482
"61","network_6","network_12",0.56474358974359,0.477272727272727,0.821551724137931,0.344278996865204
"62","network_6","network_13",0.697018970189702,0.305555555555556,0.910600255427842,0.605044699872286
"63","network_6","network_14",0.739007092198582,0.226190476190476,0.913036902601331,0.686846426410855
"64","network_7","network_8",0.391720642072656,0.45194206714944,0.638270547945206,0.186328480795765
"65","network_7","network_9",0.622838050314465,0.44,0.806887366818874,0.366887366818874
"66","network_7","network_10",0.583108715184187,0.38974358974359,0.79501997716895,0.40527638742536
"67","network_7","network_11",0.625643224699828,0.523809523809524,0.856879983643427,0.333070459833903
"68","network_7","network_12",0.542815674891147,0.510869565217391,0.855907534246575,0.345037969029184
"69","network_7","network_13",0.718821905200184,0.333333333333333,0.871131405377981,0.537798072044647
"70","network_7","network_14",0.698916097952629,0.442307692307692,0.875030040855564,0.432722348547871
"71","network_8","network_9",0.57089552238806,0.548489666136725,0.805555555555556,0.257065889418831
"72","network_8","network_10",0.553423359393509,0.560117302052786,0.833333333333333,0.273216031280547
"73","network_8","network_11",0.66112618724559,0.498964803312629,0.860618781094527,0.361653977781898
"74","network_8","network_12",0.57304822043628,0.57889237199582,0.851041666666667,0.272149294670846
"75","network_8","network_13",0.744448489261012,0.36969696969697,0.884259259259259,0.51456228956229
"76","network_8","network_14",0.692283264528422,0.483333333333333,0.888157894736842,0.404824561403509
"77","network_9","network_10",0.394345238095238,0.318650793650794,0.586805555555556,0.268154761904762
"78","network_9","network_11",0.607954545454545,0.421936758893281,0.812707296849088,0.390770537955807
"79","network_9","network_12",0.619391025641026,0.460740740740741,0.815277777777778,0.354537037037037
"80","network_9","network_13",0.638211382113821,0.388888888888889,0.837962962962963,0.449074074074074
"81","network_9","network_14",0.599955673758865,0.4,0.81140350877193,0.41140350877193
"82","network_10","network_11",0.652597402597403,0.485869565217391,0.860618781094527,0.374749215877136
"83","network_10","network_12",0.561202686202686,0.639153439153439,0.873958333333333,0.234804894179894
"84","network_10","network_13",0.637630662020906,0.495192307692308,0.855324074074074,0.360131766381766
"85","network_10","network_14",0.554204660587639,0.472402597402597,0.818256578947368,0.345853981544771
"86","network_11","network_12",0.391608391608392,0.373161764705882,0.57490671641791,0.201744951712028
"87","network_11","network_13",0.623059866962306,0.575367647058824,0.882946379215036,0.307578732156212
"88","network_11","network_14",0.625967117988395,0.455882352941177,0.837653836082744,0.381771483141568
"89","network_12","network_13",0.563789868667917,0.434210526315789,0.813888888888889,0.379678362573099
"90","network_12","network_14",0.635433715220949,0.380952380952381,0.804714912280702,0.423762531328321
"91","network_13","network_14",0.474831344058121,0.268181818181818,0.585282651072125,0.317100832890307
